concept,layer,direction,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
alarmed,31,top, violently, 我的, frantically, panicked, horribly, terrified,我的,😱, my, severely,125.6285,112.2651,110.0862,96.4360,95.7958,95.3672,93.4361,91.9734,90.9757,89.7248
alarmed,31,bottom, savor, contentment, richness, mellow, grace, effortless, cherished,riched, joy,温柔,-109.2591,-98.7797,-95.9621,-95.0600,-92.3462,-91.9542,-91.6269,-88.2500,-85.5373,-84.8103
alarmed,32,top, violently, frantically, 我的, accusing, terrified, panicked,😱, severely,"?!""",😨,122.3479,106.8073,101.5704,95.5415,94.0163,90.6279,90.2792,87.8758,86.6744,86.6540
alarmed,32,bottom, savor, richness, contentment, cherished, mellow, effortless, grace,",)",cher, wist,-109.9635,-95.2079,-92.6765,-92.5356,-88.5249,-86.4511,-86.1544,-85.5413,-85.4347,-82.0742
alarmed,33,top, violently, frantically, 我的, accusing,"?!""", severely, threatening, panicked, মারাত্মক,?!,107.8630,96.4916,95.9915,86.8248,86.5200,86.3242,83.3400,82.7540,82.7261,82.4514
alarmed,33,bottom, savor, richness, contentment, effortless, mellow, cherished, richer,riched, enriching, alegria,-125.5433,-115.4062,-108.6859,-104.2050,-101.7317,-97.4931,-92.8417,-92.2605,-91.1176,-90.3658
alarmed,34,top, My, 我的,My,我的, мои,私の, my, minhas, violently,getMy,136.8228,132.1277,122.5632,113.8525,113.8042,110.6109,107.8900,106.5353,104.2148,103.8179
alarmed,34,bottom, savor, delightful, contentment, contented, mellow, enjoyed, cherished, joyful, indulgence, enjoying,-99.6625,-98.2471,-98.2184,-97.1035,-96.3161,-96.0380,-94.8779,-94.1205,-93.1747,-93.0916
alert,0,top, Jupiter,我相信,おります, Münster, miss, Ural,_-, misses,Jupiter, banding,68.2083,66.4800,59.5264,59.2190,56.9826,56.8460,56.3330,55.1894,55.0980,55.0040
alert,0,bottom,पर्य,erden,uality,мира, Prepare, halde,scape,scapes, betre, כ,-69.9324,-68.4620,-64.7846,-64.7495,-63.9903,-63.8083,-62.6637,-62.2057,-61.9809,-61.5381
alert,1,top,サ, স, पे,เข้า,แข, e,กัด, Lest,ကျ,per,61.2192,59.9970,57.9383,57.3801,56.8861,56.4620,56.3006,55.2506,54.7354,54.4311
alert,1,bottom, wonderful," %@"",",stopped,Liked, goldfish, pinch, sweet,loess,یمپ, Pinch,-64.0274,-61.4866,-61.4288,-61.2853,-60.7972,-60.6205,-60.4850,-59.7104,-59.6156,-59.4742
alert,2,top, Nat,*/,Nat,\},ordes, Cot, asc,utas, Armed,fac,70.1874,68.4386,60.9472,60.1087,58.8246,58.4515,57.2666,57.1129,56.9758,56.4932
alert,2,bottom,icción,inho,stop,ligne,stopped, round,Stop,Fraction, stop,acy,-71.0000,-70.5135,-69.3547,-68.7899,-66.8106,-66.4797,-65.1111,-64.8312,-64.1933,-63.9479
alert,3,top,rà,Ɔ,"""</", tropomyosin, موا,ingin,ordinaire,")"")", सके, prodig,78.5117,73.9028,71.5046,68.4074,66.5721,65.9191,63.6159,63.5321,63.4947,63.3946
alert,3,bottom, along, and, 그리고," ""#{",وری, العاشر,ored,\\', Along,inho,-73.7096,-60.3841,-59.9084,-59.1459,-58.7476,-58.6163,-58.3501,-58.1683,-58.1658,-57.9094
alert,4,top, intermédiaire, กล่าว, Lamps,TotalPrice,rů, yarns, impedance,錦,착,"""]')",70.7570,69.5728,68.1505,67.3544,66.2125,65.2411,63.4829,63.3141,63.2913,63.2257
alert,4,bottom,OF, voire, versus,against,并通过,十七, व्हा,esian,以及,Offset,-66.4714,-61.5812,-60.1319,-59.6546,-59.4486,-59.4155,-58.4509,-58.0616,-57.9861,-57.6364
alert,5,top,ậu,ண்ப," })),",واق, pilgr, तला, cos, fibroblasts,SegmentInfo,""")]),",70.9922,70.9234,69.0029,67.2479,67.2387,66.7958,66.4290,64.2441,62.7656,62.2999
alert,5,bottom,assessment, unmarked,dorff,ichtlich,uity, mata,iomanip,while, знай,合适,-60.4055,-59.9690,-59.7915,-59.7437,-59.3021,-59.0039,-58.4840,-57.7815,-57.5934,-57.5538
alert,6,top, intermediaries, pilgrims, decirle," })),", jemand, جوہری,)]),-]), yarns, الآخر,74.3204,74.0510,73.8854,72.1394,71.8706,70.6339,69.8882,69.3898,69.3729,68.6201
alert,6,bottom, знаходи, wonder,STITUTION,ऑफ,ITION,Of,9,[{{,URATION,คง,-61.5243,-59.2926,-59.1755,-58.6876,-58.6063,-58.0381,-57.4833,-57.0531,-56.6992,-56.2080
alert,7,top, tind, oxalic,واق, unthinkable, owes,が発生,ậu,当選, टिकट,"}'],",67.0522,65.6553,65.4119,64.6978,64.4251,64.0593,64.0036,63.9057,62.7025,62.1058
alert,7,bottom,@[,靠,нут,ITION,genommen,‌آ,ografi, लाग,isasi,position,-76.1211,-71.9299,-70.1560,-69.9279,-65.8397,-65.7883,-65.0383,-64.9296,-64.5414,-64.3016
alert,8,top, egli, ebenfalls, malheureusement, нь, こちら,但他, 请求, kindly, berikut,ก็ได้,76.0235,73.1464,72.8986,71.8939,71.6915,71.0206,69.6731,69.4618,67.2504,66.1791
alert,8,bottom, troph,abilia,唯,ories,Hod, Myself,ลง,itized,OGRAPHIC, Fitzgerald,-82.6688,-79.7194,-79.4979,-78.6555,-78.1558,-75.3249,-74.4930,-74.3592,-74.3010,-74.0740
alert,9,top, transfert, deuda, suivante,जय,ARAJ,将在,"_,", Explained,wä,是从,71.2182,71.2135,70.3822,69.3497,68.7130,68.6987,68.6176,67.8157,67.4387,66.9788
alert,9,bottom, గో,োগ্রাফ,TestMethod,ากร, dijadikan, contemporaneous,hada,दाताओं,kania,Hard,-68.9519,-68.6989,-67.8803,-67.3858,-67.1595,-66.6814,-65.6740,-65.5438,-65.0265,-64.8104
alert,10,top, また, daqui," (),", lendemain, также, Additionally, 也, cũng, همچنین,此外,86.3846,83.6641,83.5784,82.7477,79.8837,78.9634,77.5775,77.4704,76.4938,76.1820
alert,10,bottom,に限,ning,mathbb, beats,るのは,कीस, vibes, berj,arning,inis,-72.4308,-67.2467,-66.7595,-65.9245,-64.2242,-63.7748,-63.7591,-62.7674,-61.1916,-59.8981
alert,11,top,rails, ?></, html,(''), cũng,万美元, также,++;,})(\, paypal,81.0979,78.5967,77.7221,77.2120,76.8168,76.2251,76.0145,74.1395,73.1789,72.5333
alert,11,bottom, hottest,Maximum,収録, mệnh, Maximum, Latest,Solid,Sind,最好,Latest,-67.3670,-62.3113,-58.5983,-57.6251,-56.0024,-55.6042,-55.4337,-55.3853,-55.1297,-53.3619
alert,12,top, personalize, pilih, Runway, finance, NYC, finances, कई,pojo,迎, instructing,75.4405,75.3059,71.9950,71.9358,67.6993,65.6763,64.9630,64.4581,64.4362,63.9074
alert,12,bottom,Hard,수록, than,よりも,dur, alkali,HARD,opar, Than,ächer,-71.1284,-70.4661,-67.7472,-67.0703,-66.0551,-64.4728,-64.4405,-64.0572,-63.6896,-63.6582
alert,13,top, 더욱, learnings, Others, देयर,others, autres, aprend,和其他,养成,我们也,82.7850,82.4426,75.4534,74.9747,74.9525,74.8490,73.9680,72.8583,72.6679,72.3997
alert,13,bottom,を開催, 따라, imagined, while,"%"">",":"":", hinted, allegedly, حالی,-;,-74.2016,-71.8470,-70.2520,-70.2140,-68.7551,-66.4702,-66.2631,-66.0641,-65.9322,-65.2150
alert,14,top,early,න්ට, islamic,Early,Rich,ringer,Like, Like,environmental,ClickListener,87.2655,85.9010,83.3215,82.8626,82.8567,81.4369,80.6480,79.1786,78.9245,78.8843
alert,14,bottom,》(, moved,othek,[[', Physik,))^, TokenType,",''", movement, himself,-60.2254,-56.4402,-54.2757,-52.1950,-51.5712,-51.2378,-50.8051,-50.5920,-50.4981,-49.7305
alert,15,top,);\, espes,Strong, faveur,?/,/), particolarmente, sắc,]){,]::,94.3061,81.7980,81.5510,81.3925,81.1543,79.7582,78.7197,77.5277,76.2996,75.9855
alert,15,bottom, stocking,Interval, Interval, interval, tẩy,躺, inventory, aliquot,IEEE,籤,-54.9980,-54.5425,-54.0125,-53.3207,-52.6946,-52.2234,-50.4434,-48.5928,-47.9000,-47.1752
alert,16,top,特别, đặc,亦, particolarmente,);\, également, szczegól,特別,なども, önem,101.5667,98.9944,92.8941,90.8337,88.1836,87.8134,85.1905,84.0616,83.6484,83.4609
alert,16,bottom, idiot, وفا, contraindicated, refills, repeated, ordeal, weeks, trio, reversing,asitriangular,-57.7613,-57.2735,-57.0489,-54.7323,-54.4659,-54.2997,-54.0154,-53.8488,-53.7472,-53.6770
alert,17,top, inoltre,特别, специальные, इन्वेस्ट,ngt, Invest,);\,]-->, Также, spéciale,99.8493,97.3580,96.9383,91.1783,90.2073,87.7426,87.1679,86.8220,85.5082,85.2998
alert,17,bottom, repeated, Gray, baked,겁, gray, Baked,opot, repetitions, idiot,Gray,-62.6433,-58.4806,-57.2584,-57.2426,-56.5204,-55.2255,-55.1267,-54.2041,-53.8264,-53.8047
alert,18,top,？）,彰, 특별, อาจ,?), ụ, বুঝ,上也, PRIM,ว่าเป็น,77.6695,75.8262,75.3792,75.2400,74.6887,74.2628,74.1264,73.6561,73.6208,73.6052
alert,18,bottom,imilar, neighbor, metabolite,看完, neighbour, setEmail, intersecting, Ethiopian, companion, bitch,-82.2519,-75.2763,-71.7735,-69.0023,-63.1628,-62.9567,-62.4208,-62.3383,-62.0694,-61.8520
alert,19,top,/), mengak,pecting, leyenda, %),Así,setHorizontal,<|image>, Audiobook, üzer,97.8848,95.3746,94.2639,92.0080,91.1647,90.0733,89.7129,88.5474,88.5168,88.4600
alert,19,bottom,imilar, composed, preferable,eless, preferred, choice,+{, 쓸,otherapie,질,-68.7933,-68.0087,-60.3218,-59.5612,-59.0753,-58.7848,-58.7425,-58.0703,-57.1836,-56.8533
alert,20,top,begin,ungsk,cers, mengak,вига, namun, Gems, sek,?—, Shares,93.9374,93.2683,92.2094,90.0166,90.0016,89.8730,87.0524,86.3026,86.2714,86.1325
alert,20,bottom, (&, several, &\,hesis, different, parecido, nhiều, preferred, setEmail, what,-65.6842,-63.9313,-63.2241,-62.6342,-61.8596,-60.2959,-60.2646,-59.6560,-59.1881,-58.8166
alert,21,top,ल्क,__:,:, exig,ungsk,leck,cers,entos, activates,but,84.8381,83.5170,82.0640,79.2376,79.0198,78.7993,78.2264,77.4201,77.3988,77.3924
alert,21,bottom,กับการ, polymerized, Qualified, different,ूहिक, dried,itee, personalized, cùng, prolonged,-72.7024,-67.4678,-66.1449,-65.0044,-63.0725,-62.9255,-62.2965,-62.1421,-61.8277,-61.7954
alert,22,top,ましたが, 혹, ngunit,いますが,but, ولك,examine,ますが,ceğim,かもしれませんが,98.8521,94.6356,94.4046,93.5844,91.8310,88.7148,88.0955,87.4245,87.3515,87.2681
alert,22,bottom,做得, totally,กับการ,Together, alternativa,aaS, biotechn,תו,sexual, наоборот,-71.8829,-70.1947,-68.4831,-65.8197,-64.1570,-62.6499,-62.2471,-61.5716,-61.3758,-61.0956
alert,23,top,",",」、,、,非常的,面上,上方, examinations,中最,之上,上に,89.4027,88.0947,82.6501,81.4682,80.6440,79.6072,79.4478,77.9807,75.7725,75.7383
alert,23,bottom, हैव, Jop, Enough, Named, Homemade, cocinar, få, sentirse, enjoy, bother,-82.3004,-81.2196,-79.3229,-78.3634,-76.2207,-74.5433,-74.3609,-74.1071,-74.0076,-73.5378
alert,24,top,"...',","..."",","...),", mijn,】，, моих, meus, vicinity,...');,"..."";",102.3710,92.5792,90.5592,88.9941,88.9018,88.1809,86.2413,86.2140,86.0902,85.7174
alert,24,bottom, enjoy, enjoyed, enjoys, Enjoy, has, liked,Enjoy, हैव, likes, disfruta,-104.7347,-104.5098,-102.1764,-99.4894,-99.3524,-94.5952,-93.9603,-92.4484,-92.4154,-90.8400
alert,25,top, meus, intently,"...',", imminent, моих, meu, entrants, meiner, segera,但我,100.3064,93.8134,93.5116,93.3231,92.3425,91.2972,91.0297,88.4333,88.3382,88.2260
alert,25,bottom, enjoyed, enjoys, enjoy, liked, hearted, laugh, has, unhappiness, happy, Enjoy,-105.8615,-93.4411,-92.7825,-90.4437,-88.7158,-88.1461,-86.3919,-85.3576,-85.2716,-84.0091
alert,26,top, meus, meu, mijn, minhas, 제가, meiner,我的, моего,私の,但我,120.5186,116.0592,105.6095,105.4608,103.6359,101.3725,101.3014,99.7630,99.0003,97.8731
alert,26,bottom, has, hearted, हैव, laugh, liked, herself, like, enjoys, liking, it,-96.3234,-92.1960,-89.3655,-84.3666,-83.5015,-82.2662,-81.5129,-79.6636,-78.5248,-78.4429
alert,27,top, meus, meu, mijn, meiner, minhas,我的, мои, meines, моего,私の,119.1590,114.0427,106.4217,106.0415,105.8923,105.3504,104.2564,103.6698,102.6508,100.0487
alert,27,bottom, like, has,like, herself, liked, is, enjoyed, हैव, hearted, liking,-90.1518,-88.9957,-85.7115,-84.2289,-81.8794,-80.2979,-78.3775,-78.2513,-76.9690,-76.5004
alert,28,top, meus,🔍, моего, étroit, intently, cuidadosamente,我的,を確認, minhas, моих,98.9400,90.3658,86.3947,85.9040,85.8260,85.3515,84.2830,84.0934,83.7766,83.4444
alert,28,bottom, enjoy, enjoyed, enjoys, Enjoy, unhappiness, hearted, हैव, happiness, laugh, gravy,-113.6511,-109.8022,-101.0409,-94.3346,-92.6747,-91.8035,-90.4166,-89.8310,-89.1394,-84.2006
alert,29,top,精准, blitz, surging, urgente, meus,urgent, frantically, अलर्ट, meines,急速,98.6883,95.2309,93.3677,92.2207,90.1833,88.4417,87.0161,86.7333,85.3954,85.1000
alert,29,bottom, enjoyed, enjoy, share, wish, laugh, like, hearted,hearted, deserved, liked,-95.6988,-83.8265,-83.8111,-82.6288,-81.7645,-80.5368,-78.3454,-76.5431,-76.2712,-76.1468
alert,30,top,精准, urgente, blitz, surging,急速,urgent, rapidly, अलर्ट, meus, frantically,100.4513,94.8117,93.9025,91.4602,87.3592,87.0580,86.5797,85.7317,84.5269,83.6644
alert,30,bottom, enjoyed, laugh, share, she, enjoy, like, wish, hearted, shares,hearted,-92.5518,-85.4861,-84.7252,-83.4049,-80.7781,-80.2448,-79.1696,-79.0835,-77.7647,-74.9654
alert,31,top,精准, blitz, surging, urgente, rapidly,急速,urgent, rapid, urgency, frantically,92.5874,87.8318,87.0570,86.4987,84.8378,84.4721,83.1654,82.4162,80.6353,80.4038
alert,31,bottom, enjoyed, enjoy, laugh, share, hearted, she, wish, herself,hearted, like,-94.4889,-83.4970,-82.8998,-82.7012,-82.0692,-80.4288,-80.4019,-78.5386,-77.3083,-77.0269
alert,32,top, blitz,精准, rapidly,急速, urgente, अलर्ट, rapid, sharpened, frantically, 급,96.9305,88.5740,85.4529,85.2959,84.2176,81.7678,81.7507,80.4882,79.5301,79.4197
alert,32,bottom, enjoyed, herself, share, hearted, wish, she, enjoy, like, laugh, contentment,-88.7966,-83.3307,-81.8219,-81.8155,-79.7681,-79.5008,-76.9058,-74.5362,-73.6265,-73.0876
alert,33,top,精准, rapid, preliminary, urgent, rapidly, pulsing,急速, urgente, দ্রুত, imminent,86.1604,79.8051,77.1378,76.7018,76.6100,75.9986,75.3961,75.2832,74.6008,74.4713
alert,33,bottom, enjoyed, she, share, happiness, shares, joy, hearted, enjoy, herself, contentment,-103.6892,-102.1416,-92.7174,-92.3528,-85.8920,-85.3160,-85.1828,-81.7980,-81.3429,-81.1255
alert,34,top, my,my,告诉我,我的, rhythmic, pulsations, rapid,ometer, mijn, MY,102.9232,88.9120,88.4764,86.2487,85.8869,85.2426,82.9532,81.2454,79.5541,78.8477
alert,34,bottom, enjoys, enjoyed, enjoy, She, herself, nice, she, dela, Enjoy, 그녀,-123.1533,-122.3097,-116.3054,-113.4769,-109.9619,-109.1167,-108.7936,-106.5463,-106.4138,-105.8749
amazed,0,top,fiddle, arro,と感じ,ed, Leads, matter,asidd,릭,asone,VID,66.6329,66.3544,63.1068,62.1023,61.8133,61.4865,60.8282,60.7580,59.8962,59.8098
amazed,0,bottom,OPER,《,ikä,cola,ない,istic,sie,burden,下列,rej,-67.6460,-64.7859,-62.6828,-61.6627,-61.4839,-59.9762,-59.2611,-58.7763,-58.6197,-58.5985
amazed,1,top, обра, fell, whips,GOT,prepend,NaClO,落,Introduce,ذج,inou,65.0592,62.6272,56.5366,56.2048,55.8486,55.4438,55.4411,55.4219,55.3010,54.7628
amazed,1,bottom,تك, buckwheat,็ง,تها,sna, Poy,tart,anja,해, canton,-65.6893,-62.7897,-62.3168,-59.9425,-59.7243,-59.4200,-59.1911,-58.6866,-58.5143,-58.2275
amazed,2,top,"""</",ことがあります, ranged, benefic, multiplic,できて, تضيف,人士,の実,addElement,65.5680,56.9475,56.2832,54.6536,54.6067,54.5590,53.0573,52.5597,52.5154,52.3635
amazed,2,bottom, load, लोड, Load,load,igues,ğraf,Load,sis, gini,貨,-80.4990,-76.0099,-71.2649,-70.3278,-70.2371,-70.1442,-69.5403,-66.8743,-66.3583,-66.3092
amazed,3,top, हमने, putting, impossibility, sem, geometrically,deg, scales, {{-, insufficiently, wis,72.4056,60.4329,56.3514,55.0153,54.5029,54.2717,53.2056,52.1497,50.5357,50.4999
amazed,3,bottom,just, juist,asius,insurance,_:,ubehör, Insurance,Insurance, Soc,ሶ,-77.5765,-77.2277,-74.7847,-74.4232,-72.5578,-72.2220,-72.1934,-71.6742,-71.4930,-70.7598
amazed,4,top,ases, Invisible, tallest, courtesy, axles, elephant, invisible,orak,ungs,HWND,64.0053,60.7584,59.2041,57.1908,56.0938,55.8968,55.0593,54.3065,53.2113,52.9901
amazed,4,bottom,nan,ゃ,<footer>,يتر,튬, compens,",,", nob, depres, Retour,-91.6309,-80.6447,-80.4370,-77.6395,-75.0022,-74.9048,-74.3379,-74.3002,-74.1634,-73.8030
amazed,5,top, courtesy, Invisible, Courthouse, Alone, використо,চ্ছি, dimes,ところ,|+, തോന്ന,72.9644,70.6027,66.2411,64.8023,64.3229,64.1716,63.7400,63.4735,62.9640,62.1112
amazed,5,bottom,'].,ynchronous,?...,themes,",,",...)., antidepressants,ENDER,ré,}]{,-65.9749,-65.4729,-65.3567,-65.0019,-64.4972,-64.1969,-63.3755,-62.8211,-62.7138,-62.5616
amazed,6,top,"_"",", dimes,|+, approachable, факти, Fayetteville, అనేది, mogu, Bengals,ansi,80.3864,80.1499,77.2975,76.8962,72.3304,69.9812,69.9517,69.2132,68.8214,68.7201
amazed,6,bottom,...)., rejection, também,ré,olar, sogar, balance,...,consumption, retrograde,-63.7184,-63.2814,-62.8617,-62.7812,-62.7241,-62.5527,-62.0843,-61.9089,-61.0372,-60.9286
amazed,7,top, approachable, dimes,通り,Apache, comenzamos, Auflage,面上, факти, словами, mogu,89.0108,78.3249,76.2933,74.9096,74.6686,74.0083,73.5998,73.0120,72.9828,72.4891
amazed,7,bottom, retrograde, rejecting, rejection,...)., delayed, retras,late, :',...], Canc,-80.4931,-77.1922,-74.6664,-71.7726,-70.1209,-69.3772,-67.1720,-66.9746,-66.3331,-66.0819
amazed,8,top, saja,likle, bych,ನೆಯ, ตาม,ByDefault, подой, théor, 다음에,感じで,87.0074,74.1721,70.8384,68.2607,67.9148,65.4394,65.1807,64.7916,64.7252,64.6805
amazed,8,bottom,etrics,ṟ,ገና,",,",ီ,ositol,릅, cut,}]{,關於,-76.0444,-71.9955,-70.7503,-70.4780,-68.4891,-68.0895,-67.7368,-67.2122,-66.9266,-66.8554
amazed,9,top, silahkan,다면,があれば, approachable, चलेगी, graphon, prí, подой, Gifford, चलेगा,73.5296,71.4164,67.8189,66.8982,66.5869,64.6975,64.6189,64.3345,64.0477,63.8234
amazed,9,bottom, neg, 그걸, wage,!==,이자,{~, tp,==',舉辦, जोड़े,-86.8507,-80.4622,-79.7038,-78.7243,-73.7071,-73.3534,-73.1322,-73.0573,-72.5536,-72.4731
amazed,10,top,unehmen, pozorn,ตอน,%-, tecnico,):, Zij, silahkan,жом, raczej,82.2090,75.7637,74.0045,73.7816,72.6971,72.4990,72.3971,71.7982,71.4864,71.4248
amazed,10,bottom, diferentes, distintos, distinta, distinto, distintas,来实现, مختلف,ကို, المختلفة, negation,-74.1299,-71.1339,-66.8031,-65.9159,-65.7587,-65.6371,-64.6712,-64.2186,-63.9814,-61.6157
amazed,11,top,nością,amanya, चलना, चलेंगे, 싶은, auftreten,而在, daqui, comunque,这就,94.9313,87.4221,85.1828,85.0603,84.1307,83.9279,83.5904,83.2872,82.5111,79.6857
amazed,11,bottom, for, implemented, risk, fists, potassium,NAD,punch, sent, screwing, reinst,-74.8467,-59.8369,-59.0220,-58.1102,-57.9186,-56.1277,-56.1103,-56.1101,-55.0614,-54.7543
amazed,12,top, übernommen, üzere, übernehmen, Reserve,keeper, usually, 주로, genellikle,ellikle, )\,88.4318,80.1376,79.2151,78.5648,77.7410,76.7295,76.3185,75.0305,74.3223,73.9878
amazed,12,bottom,plotting, proyect, BIP,etzes,ができ, cyt,auty,Tr, 거짓,绘制,-65.5110,-64.5291,-63.6333,-63.6028,-62.9803,-62.9350,-62.7963,-61.8802,-60.7468,-60.6550
amazed,13,top, update, updateUser, +=, 있었,Ó, comforted, regressions, embargo, tương, 그래서,61.4044,58.9336,56.3384,55.9498,55.9487,55.8332,55.4622,55.2774,55.1243,54.7289
amazed,13,bottom, наи,ams,ToDelete,unity, guna, amphibians, وحد,gay,かどうか,在我,-90.0942,-84.7190,-78.4600,-77.8371,-75.3309,-74.6888,-73.2404,-73.0097,-72.9383,-72.4755
amazed,14,top,头上, хватает, totales,确实,total,ществ, total, пределах, именно,под,69.4806,67.4830,66.6531,65.9568,64.9936,64.6573,64.2444,62.8938,60.1747,59.1579
amazed,14,bottom, conjugate, 了,急, refractory,反,]。, ạ,ثر, reactive,agate,-87.5430,-86.7487,-86.0253,-85.2995,-83.5037,-83.4862,-82.8956,-81.3280,-80.8934,-80.3954
amazed,15,top,構築,دور, 이제, 构建,构建, 없다, на,รู้จัก,อด,под,76.5016,76.4301,75.0662,74.4580,72.7117,70.6519,69.8697,69.7442,69.6599,68.4532
amazed,15,bottom,SENT, Proposals,sent,滯, SENT, hepatic, protesta,seau, 글, remittance,-76.1784,-73.8964,-71.4178,-70.9971,-67.4960,-67.0483,-65.3990,-64.8384,-64.3813,-63.9467
amazed,16,top, αρχ,idig,の頃, piaci,wow,ảng,пка,수인, beginner,头上,101.7071,93.2491,92.8089,88.9212,88.8052,88.5558,88.2432,87.8484,87.3309,87.3309
